Name,ID,Image Filename
Antipoison(3),176,item_176.png
Antipoison(2),177,item_177.png
Antipoison(2),178,item_178.png
Antipoison(1),179,item_179.png
Antipoison(1),180,item_180.png
Superantipoison(3),181,item_181.png
Superantipoison(3),182,item_182.png
Superantipoison(2),183,item_183.png
Superantipoison(2),184,item_184.png
Superantipoison(1),185,item_185.png
Superantipoison(1),186,item_186.png
Weapon poison,187,item_187.png
Weapon poison,188,item_188.png
Zamorak brew(3),189,item_189.png
Zamorak brew(3),190,item_190.png
Zamorak brew(2),191,item_191.png
Zamorak brew(2),192,item_192.png
Zamorak brew(1),193,item_193.png
Zamorak brew(1),194,item_194.png
Potion,195,item_195.png
Potion,196,item_196.png
Poison chalice,197,item_197.png
Poison chalice,198,item_198.png
Grimy guam leaf,199,item_199.png
Dwarf remains,0,item_0.png
Toolkit,1,item_1.png
Cannonball,2,item_2.png
Nulodion's notes,3,item_3.png
Ammo mould,4,item_4.png
Instruction manual,5,item_5.png
Cannon base,6,item_6.png
Cannon base,7,item_7.png
Cannon stand,8,item_8.png
Cannon stand,9,item_9.png
Cannon barrels,10,item_10.png
Cannon barrels,11,item_11.png
Cannon furnace,12,item_12.png
Cannon furnace,13,item_13.png
Railing,14,item_14.png
Holy table napkin,15,item_15.png
Magic whistle,16,item_16.png
Grail bell,17,item_17.png
Magic gold feather,18,item_18.png
Holy grail,19,item_19.png
White cog,20,item_20.png
Black cog,21,item_21.png
Blue cog,22,item_22.png
Red cog,23,item_23.png
Rat poison,24,item_24.png
Red vine worm,25,item_25.png
Fishing trophy,26,item_26.png
Fishing pass,27,item_27.png
Insect repellent,28,item_28.png
Insect repellent,29,item_29.png
Bucket of wax,30,item_30.png
Bucket of wax,31,item_31.png
Lit black candle,32,item_32.png
Lit candle,33,item_33.png
Null,34,item_34.png
Excalibur,35,item_35.png
Candle,36,item_36.png
Candle,37,item_37.png
Black candle,38,item_38.png
Bronze arrowtips,39,item_39.png
Iron arrowtips,40,item_40.png
Steel arrowtips,41,item_41.png
Mithril arrowtips,42,item_42.png
Adamant arrowtips,43,item_43.png
Rune arrowtips,44,item_44.png
Opal bolt tips,45,item_45.png
Pearl bolt tips,46,item_46.png
Barb bolttips,47,item_47.png
Longbow (u),48,item_48.png
Longbow (u),49,item_49.png
Ranarr potion (unf),100,item_100.png
Irit potion (unf),101,item_101.png
Irit potion (unf),102,item_102.png
Avantoe potion (unf),103,item_103.png
Avantoe potion (unf),104,item_104.png
Kwuarm potion (unf),105,item_105.png
Kwuarm potion (unf),106,item_106.png
Cadantine potion (unf),107,item_107.png
Cadantine potion (unf),108,item_108.png
Dwarf weed potion (unf),109,item_109.png
Dwarf weed potion (unf),110,item_110.png
Torstol potion (unf),111,item_111.png
Torstol potion (unf),112,item_112.png
Strength potion(4),113,item_113.png
Strength potion(4),114,item_114.png
Strength potion(3),115,item_115.png
Strength potion(3),116,item_116.png
Strength potion(2),117,item_117.png
Strength potion(2),118,item_118.png
Strength potion(1),119,item_119.png
Strength potion(1),120,item_120.png
Attack potion(3),121,item_121.png
Attack potion(3),122,item_122.png
Attack potion(2),123,item_123.png
Attack potion(2),124,item_124.png
Attack potion(1),125,item_125.png
Attack potion(1),126,item_126.png
Restore potion(3),127,item_127.png
Restore potion(3),128,item_128.png
Restore potion(2),129,item_129.png
Restore potion(2),130,item_130.png
Restore potion(1),131,item_131.png
Restore potion(1),132,item_132.png
Defence potion(3),133,item_133.png
Defence potion(3),134,item_134.png
Defence potion(2),135,item_135.png
Defence potion(2),136,item_136.png
Defence potion(1),137,item_137.png
Defence potion(1),138,item_138.png
Prayer potion(3),139,item_139.png
Prayer potion(3),140,item_140.png
Prayer potion(2),141,item_141.png
Prayer potion(2),142,item_142.png
Prayer potion(1),143,item_143.png
Prayer potion(1),144,item_144.png
Super attack(3),145,item_145.png
Super attack(3),146,item_146.png
Super attack(2),147,item_147.png
Super attack(2),148,item_148.png
Super attack(1),149,item_149.png
Raw pike,350,item_350.png
Pike,351,item_351.png
Pike,352,item_352.png
Raw mackerel,353,item_353.png
Raw mackerel,354,item_354.png
Mackerel,355,item_355.png
Mackerel,356,item_356.png
Burnt fish,357,item_357.png
Burnt fish,358,item_358.png
Raw tuna,359,item_359.png
Raw tuna,360,item_360.png
Tuna,361,item_361.png
Tuna,362,item_362.png
Raw bass,363,item_363.png
Raw bass,364,item_364.png
Bass,365,item_365.png
Bass,366,item_366.png
Burnt fish,367,item_367.png
Burnt fish,368,item_368.png
Burnt fish,369,item_369.png
Burnt fish,370,item_370.png
Raw swordfish,371,item_371.png
Raw swordfish,372,item_372.png
Swordfish,373,item_373.png
Swordfish,374,item_374.png
Burnt swordfish,375,item_375.png
Burnt swordfish,376,item_376.png
Raw lobster,377,item_377.png
Raw lobster,378,item_378.png
Lobster,379,item_379.png
Lobster,380,item_380.png
Burnt lobster,381,item_381.png
Burnt lobster,382,item_382.png
Raw shark,383,item_383.png
Raw shark,384,item_384.png
Shark,385,item_385.png
Shark,386,item_386.png
Burnt shark,387,item_387.png
Burnt shark,388,item_388.png
Raw manta ray,389,item_389.png
Raw manta ray,390,item_390.png
Manta ray,391,item_391.png
Manta ray,392,item_392.png
Burnt manta ray,393,item_393.png
Burnt manta ray,394,item_394.png
Raw sea turtle,395,item_395.png
Raw sea turtle,396,item_396.png
Sea turtle,397,item_397.png
Sea turtle,398,item_398.png
Burnt sea turtle,399,item_399.png
Adamantite ore,450,item_450.png
Runite ore,451,item_451.png
Runite ore,452,item_452.png
Coal,453,item_453.png
Coal,454,item_454.png
Barcrawl card,455,item_455.png
Scorpion cage,456,item_456.png
Scorpion cage,457,item_457.png
Scorpion cage,458,item_458.png
Scorpion cage,459,item_459.png
Scorpion cage,460,item_460.png
Scorpion cage,461,item_461.png
Scorpion cage,462,item_462.png
Scorpion cage,463,item_463.png
Strange fruit,464,item_464.png
Strange fruit,465,item_465.png
Pickaxe handle,466,item_466.png
Pickaxe handle,467,item_467.png
Broken pickaxe,468,item_468.png
Broken pickaxe,469,item_469.png
Broken pickaxe,470,item_470.png
Broken pickaxe,471,item_471.png
Broken pickaxe,472,item_472.png
Broken pickaxe,473,item_473.png
Broken pickaxe,474,item_474.png
Broken pickaxe,475,item_475.png
Broken pickaxe,476,item_476.png
Broken pickaxe,477,item_477.png
Broken pickaxe,478,item_478.png
Broken pickaxe,479,item_479.png
Bronze pick head,480,item_480.png
Bronze pick head,481,item_481.png
Iron pick head,482,item_482.png
Iron pick head,483,item_483.png
Steel pick head,484,item_484.png
Steel pick head,485,item_485.png
Mithril pick head,486,item_486.png
Mithril pick head,487,item_487.png
Adamant pick head,488,item_488.png
Adamant pick head,489,item_489.png
Rune pick head,490,item_490.png
Rune pick head,491,item_491.png
Axe handle,492,item_492.png
Axe handle,493,item_493.png
Broken axe,494,item_494.png
Broken axe,495,item_495.png
Broken axe,496,item_496.png
Broken axe,497,item_497.png
Broken axe,498,item_498.png
Broken axe,499,item_499.png
Burnt sea turtle,400,item_400.png
Seaweed,401,item_401.png
Seaweed,402,item_402.png
Edible seaweed,403,item_403.png
Edible seaweed,404,item_404.png
Casket,405,item_405.png
Casket,406,item_406.png
Oyster,407,item_407.png
Oyster,408,item_408.png
Empty oyster,409,item_409.png
Empty oyster,410,item_410.png
Oyster pearl,411,item_411.png
Oyster pearl,412,item_412.png
Oyster pearls,413,item_413.png
Oyster pearls,414,item_414.png
Ethenea,415,item_415.png
Liquid honey,416,item_416.png
Sulphuric broline,417,item_417.png
Plague sample,418,item_418.png
Touch paper,419,item_419.png
Distillator,420,item_420.png
Lathas' amulet,421,item_421.png
Bird feed,422,item_422.png
Key,423,item_423.png
Pigeon cage,424,item_424.png
Pigeon cage,425,item_425.png
Priest gown,426,item_426.png
Priest gown,427,item_427.png
Priest gown,428,item_428.png
Priest gown,429,item_429.png
Doctors' gown,430,item_430.png
Karamjan rum,431,item_431.png
Chest key,432,item_432.png
Pirate message,433,item_433.png
Clay,434,item_434.png
Clay,435,item_435.png
Copper ore,436,item_436.png
Copper ore,437,item_437.png
Tin ore,438,item_438.png
Tin ore,439,item_439.png
Iron ore,440,item_440.png
Iron ore,441,item_441.png
Silver ore,442,item_442.png
Silver ore,443,item_443.png
Gold ore,444,item_444.png
Gold ore,445,item_445.png
'perfect' gold ore,446,item_446.png
Mithril ore,447,item_447.png
Mithril ore,448,item_448.png
Adamantite ore,449,item_449.png
Grimy guam leaf,200,item_200.png
Grimy marrentill,201,item_201.png
Grimy marrentill,202,item_202.png
Grimy tarromin,203,item_203.png
Grimy tarromin,204,item_204.png
Grimy harralander,205,item_205.png
Grimy harralander,206,item_206.png
Grimy ranarr weed,207,item_207.png
Grimy ranarr weed,208,item_208.png
Grimy irit leaf,209,item_209.png
Grimy irit leaf,210,item_210.png
Grimy avantoe,211,item_211.png
Grimy avantoe,212,item_212.png
Grimy kwuarm,213,item_213.png
Grimy kwuarm,214,item_214.png
Grimy cadantine,215,item_215.png
Grimy cadantine,216,item_216.png
Grimy dwarf weed,217,item_217.png
Grimy dwarf weed,218,item_218.png
Grimy torstol,219,item_219.png
Grimy torstol,220,item_220.png
Eye of newt,221,item_221.png
Eye of newt,222,item_222.png
Red spiders' eggs,223,item_223.png
Red spiders' eggs,224,item_224.png
Limpwurt root,225,item_225.png
Limpwurt root,226,item_226.png
Vial of water,227,item_227.png
Vial of water,228,item_228.png
Vial,229,item_229.png
Vial,230,item_230.png
Snape grass,231,item_231.png
Snape grass,232,item_232.png
Pestle and mortar,233,item_233.png
Pestle and mortar,234,item_234.png
Unicorn horn dust,235,item_235.png
Unicorn horn dust,236,item_236.png
Unicorn horn,237,item_237.png
Unicorn horn,238,item_238.png
White berries,239,item_239.png
White berries,240,item_240.png
Dragon scale dust,241,item_241.png
Dragon scale dust,242,item_242.png
Blue dragon scale,243,item_243.png
Blue dragon scale,244,item_244.png
Wine of zamorak,245,item_245.png
Wine of zamorak,246,item_246.png
Jangerberries,247,item_247.png
Jangerberries,248,item_248.png
Guam leaf,249,item_249.png
Shortbow (u),50,item_50.png
Shortbow (u),51,item_51.png
Arrow shaft,52,item_52.png
Headless arrow,53,item_53.png
Oak shortbow (u),54,item_54.png
Oak shortbow (u),55,item_55.png
Oak longbow (u),56,item_56.png
Oak longbow (u),57,item_57.png
Willow longbow (u),58,item_58.png
Willow longbow (u),59,item_59.png
Willow shortbow (u),60,item_60.png
Willow shortbow (u),61,item_61.png
Maple longbow (u),62,item_62.png
Maple longbow (u),63,item_63.png
Maple shortbow (u),64,item_64.png
Maple shortbow (u),65,item_65.png
Yew longbow (u),66,item_66.png
Yew longbow (u),67,item_67.png
Yew shortbow (u),68,item_68.png
Yew shortbow (u),69,item_69.png
Magic longbow (u),70,item_70.png
Magic longbow (u),71,item_71.png
Magic shortbow (u),72,item_72.png
Magic shortbow (u),73,item_73.png
Khazard helmet,74,item_74.png
Khazard armour,75,item_75.png
Khazard cell keys,76,item_76.png
Khali brew,77,item_77.png
Ice arrows,78,item_78.png
Null,79,item_79.png
Null,80,item_80.png
Null,81,item_81.png
Null,82,item_82.png
Lever,83,item_83.png
Staff of armadyl,84,item_84.png
Shiny key,85,item_85.png
Pendant of lucien,86,item_86.png
Armadyl pendant,87,item_87.png
Boots of lightness,88,item_88.png
Boots of lightness,89,item_89.png
Child's blanket,90,item_90.png
Guam potion (unf),91,item_91.png
Guam potion (unf),92,item_92.png
Marrentill potion (unf),93,item_93.png
Marrentill potion (unf),94,item_94.png
Tarromin potion (unf),95,item_95.png
Tarromin potion (unf),96,item_96.png
Harralander potion (unf),97,item_97.png
Harralander potion (unf),98,item_98.png
Ranarr potion (unf),99,item_99.png
Guam leaf,250,item_250.png
Marrentill,251,item_251.png
Marrentill,252,item_252.png
Tarromin,253,item_253.png
Tarromin,254,item_254.png
Harralander,255,item_255.png
Harralander,256,item_256.png
Ranarr weed,257,item_257.png
Ranarr weed,258,item_258.png
Irit leaf,259,item_259.png
Irit leaf,260,item_260.png
Avantoe,261,item_261.png
Avantoe,262,item_262.png
Kwuarm,263,item_263.png
Kwuarm,264,item_264.png
Cadantine,265,item_265.png
Cadantine,266,item_266.png
Dwarf weed,267,item_267.png
Dwarf weed,268,item_268.png
Torstol,269,item_269.png
Torstol,270,item_270.png
Pressure gauge,271,item_271.png
Fish food,272,item_272.png
Poison,273,item_273.png
Poisoned fish food,274,item_274.png
Key,275,item_275.png
Rubber tube,276,item_276.png
Oil can,277,item_277.png
Cattleprod,278,item_278.png
Sheep feed,279,item_279.png
Sheep bones (1),280,item_280.png
Sheep bones (2),281,item_281.png
Sheep bones (3),282,item_282.png
Sheep bones (4),283,item_283.png
Plague jacket,284,item_284.png
Plague trousers,285,item_285.png
Orange goblin mail,286,item_286.png
Blue goblin mail,287,item_287.png
Goblin mail,288,item_288.png
Goblin mail,289,item_289.png
Research package,290,item_290.png
Notes,291,item_291.png
Book on baxtorian,292,item_292.png
A key,293,item_293.png
Glarial's pebble,294,item_294.png
Glarial's amulet,295,item_295.png
Glarial's urn,296,item_296.png
Glarial's urn,297,item_297.png
A key,298,item_298.png
Mithril seeds,299,item_299.png
Broken axe,500,item_500.png
Broken axe,501,item_501.png
Broken axe,502,item_502.png
Broken axe,503,item_503.png
Broken axe,504,item_504.png
Broken axe,505,item_505.png
Broken axe,506,item_506.png
Broken axe,507,item_507.png
Bronze axe head,508,item_508.png
Bronze axe head,509,item_509.png
Iron axe head,510,item_510.png
Iron axe head,511,item_511.png
Steel axe head,512,item_512.png
Steel axe head,513,item_513.png
Black axe head,514,item_514.png
Black axe head,515,item_515.png
Mithril axe head,516,item_516.png
Mithril axe head,517,item_517.png
Adamant axe head,518,item_518.png
Adamant axe head,519,item_519.png
Rune axe head,520,item_520.png
Rune axe head,521,item_521.png
Enchanted beef,522,item_522.png
Enchanted rat,523,item_523.png
Enchanted bear,524,item_524.png
Enchanted chicken,525,item_525.png
Bones,526,item_526.png
Bones,527,item_527.png
Burnt bones,528,item_528.png
Burnt bones,529,item_529.png
Bat bones,530,item_530.png
Bat bones,531,item_531.png
Big bones,532,item_532.png
Big bones,533,item_533.png
Babydragon bones,534,item_534.png
Babydragon bones,535,item_535.png
Dragon bones,536,item_536.png
Dragon bones,537,item_537.png
Druid's robe,538,item_538.png
Druid's robe,539,item_539.png
Druid's robe top,540,item_540.png
Druid's robe top,541,item_541.png
Monk's robe,542,item_542.png
Monk's robe,543,item_543.png
Monk's robe top,544,item_544.png
Monk's robe top,545,item_545.png
Shade robe top,546,item_546.png
Shade robe top,547,item_547.png
Shade robe,548,item_548.png
Shade robe,549,item_549.png
Newcomer map,550,item_550.png
Newcomer map,551,item_551.png
Ghostspeak amulet,552,item_552.png
Ghost's skull,553,item_553.png
Fire rune,554,item_554.png
Water rune,555,item_555.png
Air rune,556,item_556.png
Earth rune,557,item_557.png
Mind rune,558,item_558.png
Body rune,559,item_559.png
Death rune,560,item_560.png
Nature rune,561,item_561.png
Chaos rune,562,item_562.png
Law rune,563,item_563.png
Cosmic rune,564,item_564.png
Blood rune,565,item_565.png
Soul rune,566,item_566.png
Unpowered orb,567,item_567.png
Unpowered orb,568,item_568.png
Fire orb,569,item_569.png
Fire orb,570,item_570.png
Water orb,571,item_571.png
Water orb,572,item_572.png
Air orb,573,item_573.png
Air orb,574,item_574.png
Earth orb,575,item_575.png
Earth orb,576,item_576.png
Blue wizard robe,577,item_577.png
Blue wizard robe,578,item_578.png
Blue wizard hat,579,item_579.png
Blue wizard hat,580,item_580.png
Black robe,581,item_581.png
Black robe,582,item_582.png
Bailing bucket,583,item_583.png
Bailing bucket,584,item_584.png
Bailing bucket,585,item_585.png
Bailing bucket,586,item_586.png
Orb of protection,587,item_587.png
Orbs of protection,588,item_588.png
Gnome amulet,589,item_589.png
Tinderbox,590,item_590.png
Tinderbox,591,item_591.png
Ashes,592,item_592.png
Ashes,593,item_593.png
Lit torch,594,item_594.png
Torch,595,item_595.png
Unlit torch,596,item_596.png
Unlit torch,597,item_597.png
Bronze fire arrows,598,item_598.png
Null,599,item_599.png
Blue robe bottoms,650,item_650.png
Blue robe bottoms,651,item_651.png
Cream robe bottoms,652,item_652.png
Cream robe bottoms,653,item_653.png
Turquoise robe bottoms,654,item_654.png
Turquoise robe bottoms,655,item_655.png
Pink hat,656,item_656.png
Pink hat,657,item_657.png
Green hat,658,item_658.png
Green hat,659,item_659.png
Blue hat,660,item_660.png
Blue hat,661,item_661.png
Cream hat,662,item_662.png
Cream hat,663,item_663.png
Turquoise hat,664,item_664.png
Turquoise hat,665,item_665.png
Portrait,666,item_666.png
Blurite sword,667,item_667.png
Blurite ore,668,item_668.png
Specimen jar,669,item_669.png
Specimen brush,670,item_670.png
Animal skull,671,item_671.png
Special cup,672,item_672.png
Teddy,673,item_673.png
Cracked sample,674,item_674.png
Rock pick,675,item_675.png
Trowel,676,item_676.png
Panning tray,677,item_677.png
Panning tray,678,item_678.png
Panning tray,679,item_679.png
Nuggets,680,item_680.png
Ancient talisman,681,item_681.png
Unstamped letter,682,item_682.png
Sealed letter,683,item_683.png
Belt buckle,684,item_684.png
Old boot,685,item_685.png
Rusty sword,686,item_686.png
Broken arrow,687,item_687.png
Buttons,688,item_688.png
Broken staff,689,item_689.png
Broken glass,690,item_690.png
Level 1 certificate,691,item_691.png
Level 2 certificate,692,item_692.png
Level 3 certificate,693,item_693.png
Ceramic remains,694,item_694.png
Old tooth,695,item_695.png
Invitation letter,696,item_696.png
Damaged armour,697,item_697.png
Broken armour,698,item_698.png
Stone tablet,699,item_699.png
Null,900,item_900.png
Null,901,item_901.png
Null,902,item_902.png
Null,903,item_903.png
Null,904,item_904.png
Null,905,item_905.png
Null,906,item_906.png
Null,907,item_907.png
Null,908,item_908.png
Null,909,item_909.png
Null,910,item_910.png
Null,911,item_911.png
Null,912,item_912.png
Null,913,item_913.png
Null,914,item_914.png
Null,915,item_915.png
Null,916,item_916.png
Null,917,item_917.png
Null,918,item_918.png
Null,919,item_919.png
Null,920,item_920.png
Null,921,item_921.png
Null,922,item_922.png
Null,923,item_923.png
Null,924,item_924.png
Null,925,item_925.png
Null,926,item_926.png
Null,927,item_927.png
Null,928,item_928.png
Null,929,item_929.png
Null,930,item_930.png
Null,931,item_931.png
Null,932,item_932.png
Null,933,item_933.png
Null,934,item_934.png
Null,935,item_935.png
Null,936,item_936.png
Null,937,item_937.png
Null,938,item_938.png
Null,939,item_939.png
Null,940,item_940.png
Null,941,item_941.png
Bronze fire arrows,942,item_942.png
Worm,943,item_943.png
Worm,944,item_944.png
Throwing rope,945,item_945.png
Knife,946,item_946.png
Knife,947,item_947.png
Bear fur,948,item_948.png
Bear fur,949,item_949.png
Chemical powder,700,item_700.png
Ammonium nitrate,701,item_701.png
Unidentified liquid,702,item_702.png
Nitroglycerin,703,item_703.png
Ground charcoal,704,item_704.png
Mixed chemicals,705,item_705.png
Mixed chemicals,706,item_706.png
Chemical compound,707,item_707.png
Arcenia root,708,item_708.png
Chest key,709,item_709.png
Vase,710,item_710.png
Book on chemicals,711,item_711.png
Cup of tea,712,item_712.png
Null,713,item_713.png
Radimus notes,714,item_714.png
Radimus notes,715,item_715.png
Bull roarer,716,item_716.png
Scrawled note,717,item_717.png
A scribbled note,718,item_718.png
Scrumpled note,719,item_719.png
Sketch,720,item_720.png
Gold bowl,721,item_721.png
Blessed gold bowl,722,item_722.png
Golden bowl,723,item_723.png
Golden bowl,724,item_724.png
Golden bowl,725,item_725.png
Golden bowl,726,item_726.png
Hollow reed,727,item_727.png
Hollow reed,728,item_728.png
Shamans tome,729,item_729.png
Binding book,730,item_730.png
Enchanted vial,731,item_731.png
Holy water,732,item_732.png
Smashed glass,733,item_733.png
Smashed glass,734,item_734.png
Yommi tree seeds,735,item_735.png
Yommi tree seeds,736,item_736.png
Snakeweed mixture,737,item_737.png
Ardrigal mixture,738,item_738.png
Bravery potion,739,item_739.png
Blue hat,740,item_740.png
Chunk of crystal,741,item_741.png
Hunk of crystal,742,item_742.png
Lump of crystal,743,item_743.png
Heart crystal,744,item_744.png
Heart crystal,745,item_745.png
Dark dagger,746,item_746.png
Glowing dagger,747,item_747.png
Holy force,748,item_748.png
Yommi totem,749,item_749.png
Silk,950,item_950.png
Silk,951,item_951.png
Spade,952,item_952.png
Spade,953,item_953.png
Rope,954,item_954.png
Rope,955,item_955.png
Flier,956,item_956.png
Flier,957,item_957.png
Grey wolf fur,958,item_958.png
Grey wolf fur,959,item_959.png
Plank,960,item_960.png
Plank,961,item_961.png
Christmas cracker,962,item_962.png
Christmas cracker,963,item_963.png
Skull,964,item_964.png
Skull,965,item_965.png
Tile,966,item_966.png
Tile,967,item_967.png
Rock,968,item_968.png
Rock,969,item_969.png
Papyrus,970,item_970.png
Papyrus,971,item_971.png
Papyrus,972,item_972.png
Charcoal,973,item_973.png
Charcoal,974,item_974.png
Machete,975,item_975.png
Machete,976,item_976.png
Cooking pot,977,item_977.png
Cooking pot,978,item_978.png
Null,979,item_979.png
Null,980,item_980.png
Disk of returning,981,item_981.png
Disk of returning,982,item_982.png
Brass key,983,item_983.png
Brass key,984,item_984.png
Tooth half of key,985,item_985.png
Tooth half of key,986,item_986.png
Loop half of key,987,item_987.png
Loop half of key,988,item_988.png
Crystal key,989,item_989.png
Crystal key,990,item_990.png
Muddy key,991,item_991.png
Muddy key,992,item_992.png
Sinister key,993,item_993.png
Sinister key,994,item_994.png
Coins,995,item_995.png
Null,996,item_996.png
Null,997,item_997.png
Null,998,item_998.png
Null,999,item_999.png
Gilded totem,750,item_750.png
Gnomeball,751,item_751.png
Gnomeball,752,item_752.png
Cadava berries,753,item_753.png
Cadava berries,754,item_754.png
Message,755,item_755.png
Cadava potion,756,item_756.png
Book,757,item_757.png
Phoenix hq key,758,item_758.png
Weapon store key,759,item_759.png
Weapon store key,760,item_760.png
Intel report,761,item_761.png
Falador shield,762,item_762.png
Broken shield,763,item_763.png
Coal bag,764,item_764.png
Broken shield,765,item_765.png
Gem bag,766,item_766.png
Phoenix crossbow,767,item_767.png
Phoenix crossbow,768,item_768.png
Certificate,769,item_769.png
Ardougne cloak,770,item_770.png
Dramen branch,771,item_771.png
Dramen staff,772,item_772.png
'perfect' ring,773,item_773.png
'perfect' necklace,774,item_774.png
Cooking gauntlets,775,item_775.png
Goldsmith gauntlets,776,item_776.png
Chaos gauntlets,777,item_777.png
Steel gauntlets,778,item_778.png
Crest part,779,item_779.png
Crest part,780,item_780.png
Crest part,781,item_781.png
Family crest,782,item_782.png
Bark sample,783,item_783.png
Translation book,784,item_784.png
Glough's journal,785,item_785.png
Hazelmere's scroll,786,item_786.png
Lumber order,787,item_787.png
Glough's key,788,item_788.png
Twigs,789,item_789.png
Twigs,790,item_790.png
Twigs,791,item_791.png
Twigs,792,item_792.png
Daconia rock,793,item_793.png
Invasion plans,794,item_794.png
War ship,795,item_795.png
Null,796,item_796.png
Null,797,item_797.png
Null,798,item_798.png
Null,799,item_799.png
Willow shortbow,850,item_850.png
Maple longbow,851,item_851.png
Maple longbow,852,item_852.png
Maple shortbow,853,item_853.png
Maple shortbow,854,item_854.png
Yew longbow,855,item_855.png
Yew longbow,856,item_856.png
Yew shortbow,857,item_857.png
Yew shortbow,858,item_858.png
Magic longbow,859,item_859.png
Magic longbow,860,item_860.png
Magic shortbow,861,item_861.png
Magic shortbow,862,item_862.png
Iron knife,863,item_863.png
Bronze knife,864,item_864.png
Steel knife,865,item_865.png
Mithril knife,866,item_866.png
Adamant knife,867,item_867.png
Rune knife,868,item_868.png
Black knife,869,item_869.png
Bronze knife(p),870,item_870.png
Iron knife(p),871,item_871.png
Steel knife(p),872,item_872.png
Mithril knife(p),873,item_873.png
Black knife(p),874,item_874.png
Adamant knife(p),875,item_875.png
Rune knife(p),876,item_876.png
Bronze bolts,877,item_877.png
Bronze bolts(p),878,item_878.png
Opal bolts,879,item_879.png
Pearl bolts,880,item_880.png
Barbed bolts,881,item_881.png
Bronze arrow,882,item_882.png
Bronze arrow(p),883,item_883.png
Iron arrow,884,item_884.png
Iron arrow(p),885,item_885.png
Steel arrow,886,item_886.png
Steel arrow(p),887,item_887.png
Mithril arrow,888,item_888.png
Mithril arrow(p),889,item_889.png
Adamant arrow,890,item_890.png
Adamant arrow(p),891,item_891.png
Rune arrow,892,item_892.png
Rune arrow(p),893,item_893.png
Null,894,item_894.png
Null,895,item_895.png
Null,896,item_896.png
Null,897,item_897.png
Null,898,item_898.png
Null,899,item_899.png
Astronomy book,600,item_600.png
Goblin kitchen key,601,item_601.png
Lens mould,602,item_602.png
Observatory lens,603,item_603.png
Bone shard,604,item_604.png
Bone key,605,item_605.png
Stone-plaque,606,item_606.png
Tattered scroll,607,item_607.png
Crumpled scroll,608,item_608.png
Rashiliyia corpse,609,item_609.png
Zadimus corpse,610,item_610.png
Locating crystal,611,item_611.png
Locating crystal,612,item_612.png
Locating crystal,613,item_613.png
Locating crystal,614,item_614.png
Locating crystal,615,item_615.png
Beads of the dead,616,item_616.png
Coins,617,item_617.png
Bone beads,618,item_618.png
Paramaya ticket,619,item_619.png
Paramaya ticket,620,item_620.png
Ship ticket,621,item_621.png
Ship ticket,622,item_622.png
Sword pommel,623,item_623.png
Bervirius notes,624,item_624.png
Wampum belt,625,item_625.png
Pink boots,626,item_626.png
Pink boots,627,item_627.png
Green boots,628,item_628.png
Green boots,629,item_629.png
Blue boots,630,item_630.png
Blue boots,631,item_631.png
Cream boots,632,item_632.png
Cream boots,633,item_633.png
Turquoise boots,634,item_634.png
